Country Name,Country Code,Time,Time Code,"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]
Puerto Rico,PRI,1995,YR1995,17722.4373635818,..
Puerto Rico,PRI,1996,YR1996,18258.4941368344,..
Puerto Rico,PRI,1997,YR1997,19299.5559190714,..
Puerto Rico,PRI,1998,YR1998,20478.1532556059,..
Puerto Rico,PRI,1999,YR1999,21776.6904722741,..
Puerto Rico,PRI,2000,YR2000,22935.2028836808,..
Puerto Rico,PRI,2001,YR2001,24879.2175833676,..
Puerto Rico,PRI,2002,YR2002,25465.6735672848,..
Puerto Rico,PRI,2003,YR2003,25965.8790162219,..
Puerto Rico,PRI,2004,YR2004,28989.6282931868,..
Puerto Rico,PRI,2005,YR2005,29346.9235217744,..
Puerto Rico,PRI,2006,YR2006,29952.6363603839,..
Puerto Rico,PRI,2007,YR2007,30582.9873125009,..
Puerto Rico,PRI,2008,YR2008,30774.7601678108,..
Puerto Rico,PRI,2009,YR2009,30533.3834398909,..
Puerto Rico,PRI,2010,YR2010,30928.7909301353,..
Puerto Rico,PRI,2011,YR2011,31824.1548383855,..
Puerto Rico,PRI,2012,YR2012,32582.6224082106,..
Puerto Rico,PRI,2013,YR2013,33172.6712604566,..
Puerto Rico,PRI,2014,YR2014,33682.850026137,..
Puerto Rico,PRI,2015,YR2015,34016.0223523129,..
Puerto Rico,PRI,2016,YR2016,34346.8673317443,..
Puerto Rico,PRI,2017,YR2017,34363.7459921451,..
Puerto Rico,PRI,2018,YR2018,35045.8359615111,..
Puerto Rico,PRI,2019,YR2019,36268.2433367531,..
Puerto Rico,PRI,2020,YR2020,34254.9359670163,..
Puerto Rico,PRI,2021,YR2021,36156.6466053643,..
Puerto Rico,PRI,2022,YR2022,40510.9924296149,..
Qatar,QAT,1990,YR1990,..,28.3996151016019
Qatar,QAT,1991,YR1991,..,32.8268555881232
Qatar,QAT,1992,YR1992,..,31.1432590766254
Qatar,QAT,1993,YR1993,..,34.1835359568431
Qatar,QAT,1994,YR1994,..,36.9315515006501
Qatar,QAT,1995,YR1995,..,36.9762760296855
Qatar,QAT,1996,YR1996,..,39.5682692035181
Qatar,QAT,1997,YR1997,..,46.1188068820595
Qatar,QAT,1998,YR1998,..,45.615898188803
Qatar,QAT,1999,YR1999,..,47.2889375870289
Qatar,QAT,2000,YR2000,88707.2941946769,44.3792506080314
Qatar,QAT,2001,YR2001,89675.0549980207,42.2057920159804
Qatar,QAT,2002,YR2002,92911.4831099683,45.5646913988777
Qatar,QAT,2003,YR2003,93630.2053122148,46.4168865435356
Qatar,QAT,2004,YR2004,110286.963199435,47.6569620139265
Qatar,QAT,2005,YR2005,112073.100620194,45.4060868848016
Qatar,QAT,2006,YR2006,121877.59405812,43.2885740744389
Qatar,QAT,2007,YR2007,121689.453668535,40.6094522819758
Qatar,QAT,2008,YR2008,124470.952037555,36.8899456267738
Qatar,QAT,2009,YR2009,125789.104112218,33.7273035520663
Qatar,QAT,2010,YR2010,143070.210492504,35.5482683436981
Qatar,QAT,2011,YR2011,157255.394194743,37.9794930746587
Qatar,QAT,2012,YR2012,163219.491990009,39.5821395212157
Qatar,QAT,2013,YR2013,158675.812666885,37.6028800771898
Qatar,QAT,2014,YR2014,143332.90766037,37.1050343988277
Qatar,QAT,2015,YR2015,98787.3784871089,35.2904219503821
Qatar,QAT,2016,YR2016,84998.4679248948,33.5495686981102
Qatar,QAT,2017,YR2017,92177.595943793,32.2566382287485
Qatar,QAT,2018,YR2018,93660.4072943196,31.4809674373955
Qatar,QAT,2019,YR2019,94611.7341527321,31.8772030129291
Qatar,QAT,2020,YR2020,94005.3583478977,31.7268424513247
Qatar,QAT,2021,YR2021,102506.126297765,..
Qatar,QAT,2022,YR2022,114049.227996855,..
Romania,ROU,1990,YR1990,5280.6135941316,7.44051494202937
Romania,ROU,1991,YR1991,4795.43877609632,6.20643615505395
Romania,ROU,1992,YR1992,4515.32485586599,5.53584837321497
Romania,ROU,1993,YR1993,4699.41350219239,5.17020394248983
Romania,ROU,1994,YR1994,4995.747432576,5.06587026402878
Romania,ROU,1995,YR1995,5429.41738292487,5.32835749177734
Romania,ROU,1996,YR1996,5745.67282859918,5.49099774685039
Romania,ROU,1997,YR1997,5564.16397285243,5.03677001015076
Romania,ROU,1998,YR1998,5544.55477894868,4.42137908408918
Romania,ROU,1999,YR1999,5596.44706338077,3.78111644514695
Romania,ROU,2000,YR2000,5848.87795557302,3.96574499873479
Romania,ROU,2001,YR2001,6519.70719593917,4.30240959119319
Romania,ROU,2002,YR2002,7162.36577844649,4.31343122586801
Romania,ROU,2003,YR2003,7560.29498424285,4.54884198931637
Romania,ROU,2004,YR2004,8990.39909723638,4.44422058286346
Romania,ROU,2005,YR2005,9602.10475909396,4.44110220202597
Romania,ROU,2006,YR2006,11554.9708860107,4.68318505069417
Romania,ROU,2007,YR2007,13701.5706369994,4.63193427068988
Romania,ROU,2008,YR2008,16782.1098749043,4.6455195583769
Romania,ROU,2009,YR2009,16632.7025282078,3.96215792355729
Romania,ROU,2010,YR2010,17355.7659931743,3.83278482882614
Romania,ROU,2011,YR2011,18802.8619327657,4.17170285108923
Romania,ROU,2012,YR2012,19809.0004235331,4.08034984483774
Romania,ROU,2013,YR2013,19677.0192595609,3.60747135176666
Romania,ROU,2014,YR2014,20632.221267435,3.5933033029971
Romania,ROU,2015,YR2015,21624.5233762245,3.69982946782982
Romania,ROU,2016,YR2016,23904.4959131029,3.63334838574668
Romania,ROU,2017,YR2017,26943.4624220971,3.78830872775473
Romania,ROU,2018,YR2018,29568.3071859042,3.86106171468889
Romania,ROU,2019,YR2019,33066.4781390592,3.81706295716296
Romania,ROU,2020,YR2020,33442.4808441535,3.56413750145988
Romania,ROU,2021,YR2021,36122.7617869179,..
Romania,ROU,2022,YR2022,41259.5414075682,..
Russian Federation,RUS,1990,YR1990,8027.7529296875,14.6214892920399
Russian Federation,RUS,1991,YR1991,7857.81591796875,14.3970860697158
Russian Federation,RUS,1992,YR1992,6862.3837890625,13.6719762392161
Russian Federation,RUS,1993,YR1993,6419.50927734375,12.6650949037523
Russian Federation,RUS,1994,YR1994,5734.41015625,11.3541540831058
Russian Federation,RUS,1995,YR1995,5613.28076171875,11.0225855112061
Russian Federation,RUS,1996,YR1996,5517.85888671875,10.8070673993541
Russian Federation,RUS,1997,YR1997,5699.94775390625,10.0699919868363
Russian Federation,RUS,1998,YR1998,5465.05615234375,10.076231463632
Russian Federation,RUS,1999,YR1999,5914.326171875,10.3503285566932
Russian Federation,RUS,2000,YR2000,6825.3916015625,10.6676603031679
Russian Federation,RUS,2001,YR2001,7361.36376953125,10.73578413816
Russian Federation,RUS,2002,YR2002,8037.474609375,10.7726387485619
Russian Federation,RUS,2003,YR2003,9254.537109375,11.1303980795724
Russian Federation,RUS,2004,YR2004,10226.7666015625,11.1127113661228
Russian Federation,RUS,2005,YR2005,11822.3466796875,11.2318521528474
Russian Federation,RUS,2006,YR2006,14912.234375,11.568369096945
Russian Federation,RUS,2007,YR2007,16648.2421875,11.6112690474096
Russian Federation,RUS,2008,YR2008,20163.609375,11.5956540891301
Russian Federation,RUS,2009,YR2009,19389.94140625,10.8321085519776
Russian Federation,RUS,2010,YR2010,20490.126953125,11.3254009458404
Russian Federation,RUS,2011,YR2011,22798.673828125,11.884949695479
Russian Federation,RUS,2012,YR2012,24303.47265625,11.7020653683345
Russian Federation,RUS,2013,YR2013,26073.875,11.3770043056089
Russian Federation,RUS,2014,YR2014,25761.6484375,11.2082077063911
Russian Federation,RUS,2015,YR2015,24085.32421875,11.0520055015768
Russian Federation,RUS,2016,YR2016,24128.0859375,10.8874269283473
Russian Federation,RUS,2017,YR2017,25926.443359375,11.0351992095822
Russian Federation,RUS,2018,YR2018,28821.26171875,11.4965712497165
Russian Federation,RUS,2019,YR2019,30067.740234375,11.7971941673637
Russian Federation,RUS,2020,YR2020,30011.57421875,11.2322880672434
Russian Federation,RUS,2021,YR2021,33878.11328125,..
Russian Federation,RUS,2022,YR2022,36307.80859375,..
Rwanda,RWA,1990,YR1990,552.9616045016,0.0732736044258153
Rwanda,RWA,1991,YR1991,544.950399056626,0.0643161256804825
Rwanda,RWA,1992,YR1992,576.883385250088,0.0631496493238789
Rwanda,RWA,1993,YR1993,525.677590559818,0.0614884234016552
Rwanda,RWA,1994,YR1994,313.621913858037,0.0685795297998638
Rwanda,RWA,1995,YR1995,512.607118235015,0.0800065483865806
Rwanda,RWA,1996,YR1996,498.380266057467,0.0691875970700662
Rwanda,RWA,1997,YR1997,505.576544075805,0.0627685955371859
Rwanda,RWA,1998,YR1998,539.12516637221,0.0606495932540247
Rwanda,RWA,1999,YR1999,563.752825300923,0.0617872057573006
Rwanda,RWA,2000,YR2000,617.050239691376,0.0814452399380566
Rwanda,RWA,2001,YR2001,675.00142715824,0.0819619206898493
Rwanda,RWA,2002,YR2002,762.20536733176,0.0950502764710224
Rwanda,RWA,2003,YR2003,776.223528014744,0.0799382165622937
Rwanda,RWA,2004,YR2004,834.616418139588,0.075335654497408
Rwanda,RWA,2005,YR2005,917.057870486372,0.0794234713474482
Rwanda,RWA,2006,YR2006,1005.4301265141,0.0777017121560947
Rwanda,RWA,2007,YR2007,1081.88484976509,0.0686053212544397
Rwanda,RWA,2008,YR2008,1193.27090462113,0.0667900498016969
Rwanda,RWA,2009,YR2009,1242.70423334452,0.0667958549691215
Rwanda,RWA,2010,YR2010,1315.14428491742,0.0682585977285353
Rwanda,RWA,2011,YR2011,1412.59897253509,0.0695920140169191
Rwanda,RWA,2012,YR2012,1449.73159778511,0.0751019295161939
Rwanda,RWA,2013,YR2013,1503.97351843112,0.0814036130740856
Rwanda,RWA,2014,YR2014,1665.00382715066,0.0812705266531034
Rwanda,RWA,2015,YR2015,1763.24918995072,0.0927977157696768
Rwanda,RWA,2016,YR2016,1842.20777153928,0.0962207458130356
Rwanda,RWA,2017,YR2017,1934.97295529462,0.102654554383161
Rwanda,RWA,2018,YR2018,2098.89772601755,0.111987033315544
Rwanda,RWA,2019,YR2019,2283.46620349836,0.113057797770289
Rwanda,RWA,2020,YR2020,2182.22241970021,0.105124140047262
Rwanda,RWA,2021,YR2021,2469.00298776433,..
Rwanda,RWA,2022,YR2022,2793.1850208006,..
Samoa,WSM,1990,YR1990,2159.01945219262,0.529176031298681
Samoa,WSM,1991,YR1991,2174.03823029085,0.579131125482362
Samoa,WSM,1992,YR1992,2204.78575972464,0.606010636105042
Samoa,WSM,1993,YR1993,2328.15471311216,0.656504942752769
Samoa,WSM,1994,YR1994,2294.06210658515,0.597318421554299
Samoa,WSM,1995,YR1995,2472.83256776033,0.66665904334999
Samoa,WSM,1996,YR1996,2671.22477235877,0.744144460226469
Samoa,WSM,1997,YR1997,2706.74151549165,0.723075113558078
Samoa,WSM,1998,YR1998,2768.72099931007,0.809934307176317
Samoa,WSM,1999,YR1999,2840.3477575853,0.796329530050326
Samoa,WSM,2000,YR2000,3022.82305256878,0.807573583757228
Samoa,WSM,2001,YR2001,3292.11885837185,0.876408128065542
Samoa,WSM,2002,YR2002,3511.57672699538,0.91196485023844
Samoa,WSM,2003,YR2003,3751.25825017974,0.902688860435339
Samoa,WSM,2004,YR2004,3957.51243655173,0.93048975663705
Samoa,WSM,2005,YR2005,4339.83903058095,0.949497948321016
Samoa,WSM,2006,YR2006,4550.96678605657,0.935161765560067
Samoa,WSM,2007,YR2007,4669.57412356812,0.978065708375771
Samoa,WSM,2008,YR2008,4894.73566418465,0.883792957812573
Samoa,WSM,2009,YR2009,4864.19657288083,0.913156913902348
Samoa,WSM,2010,YR2010,5184.00669811333,0.988329086874332
Samoa,WSM,2011,YR2011,5448.40655774285,0.998212384963662
Samoa,WSM,2012,YR2012,5295.36308788782,0.999878863741899
Samoa,WSM,2013,YR2013,5344.89904271797,0.983800059018
Samoa,WSM,2014,YR2014,5431.3882786039,1.02747364403713
Samoa,WSM,2015,YR2015,5646.18714632563,1.14112520938641
Samoa,WSM,2016,YR2016,6098.96611634401,1.20022963453081
Samoa,WSM,2017,YR2017,6238.90402095554,1.22910947358282
Samoa,WSM,2018,YR2018,6287.22943524541,1.18597431581156
Samoa,WSM,2019,YR2019,6615.40844883448,1.31521200537977
Samoa,WSM,2020,YR2020,6402.05327778234,0.960782397908146
Samoa,WSM,2021,YR2021,6107.16207916622,..
Samoa,WSM,2022,YR2022,6089.55885236503,..
San Marino,SMR,1990,YR1990,..,..
San Marino,SMR,1991,YR1991,..,..
San Marino,SMR,1992,YR1992,..,..
San Marino,SMR,1993,YR1993,..,..
San Marino,SMR,1994,YR1994,..,..
San Marino,SMR,1995,YR1995,..,..
San Marino,SMR,1996,YR1996,..,..
San Marino,SMR,1997,YR1997,44776.7316044727,..
San Marino,SMR,1998,YR1998,47910.6017189773,..
San Marino,SMR,1999,YR1999,52165.7858270175,..
San Marino,SMR,2000,YR2000,53658.7731687103,..
San Marino,SMR,2001,YR2001,56843.3556534733,..
San Marino,SMR,2002,YR2002,56596.0282310652,..
San Marino,SMR,2003,YR2003,58623.5291828493,..
San Marino,SMR,2004,YR2004,61871.1816342791,..
San Marino,SMR,2005,YR2005,64439.6409364605,..
San Marino,SMR,2006,YR2006,67933.9251384258,..
San Marino,SMR,2007,YR2007,73713.8391294738,..
San Marino,SMR,2008,YR2008,73952.6318393296,..
San Marino,SMR,2009,YR2009,65973.6111363612,..
San Marino,SMR,2010,YR2010,62015.6986714621,..
San Marino,SMR,2011,YR2011,56456.3000918701,..
San Marino,SMR,2012,YR2012,52759.3833385276,..
San Marino,SMR,2013,YR2013,52290.9019285883,..
San Marino,SMR,2014,YR2014,54688.3050044304,..
San Marino,SMR,2015,YR2015,55117.6192926753,..
San Marino,SMR,2016,YR2016,56893.4722366813,..
San Marino,SMR,2017,YR2017,58201.5271020427,..
San Marino,SMR,2018,YR2018,60314.0019043298,..
San Marino,SMR,2019,YR2019,62623.9048137335,..
San Marino,SMR,2020,YR2020,59521.3829890943,..
San Marino,SMR,2021,YR2021,67982.970511185,..
San Marino,SMR,2022,YR2022,..,..
Sao Tome and Principe,STP,1990,YR1990,..,0.386395552711832
Sao Tome and Principe,STP,1991,YR1991,..,0.377790777030321
Sao Tome and Principe,STP,1992,YR1992,..,0.352572265376289
Sao Tome and Principe,STP,1993,YR1993,..,0.350283191087672
Sao Tome and Principe,STP,1994,YR1994,..,0.35663447262486
Sao Tome and Principe,STP,1995,YR1995,..,0.356936209863463
Sao Tome and Principe,STP,1996,YR1996,..,0.350781319233155
Sao Tome and Principe,STP,1997,YR1997,..,0.345063055733132
Sao Tome and Principe,STP,1998,YR1998,..,0.364832963731311
Sao Tome and Principe,STP,1999,YR1999,..,0.35964120500959
Sao Tome and Principe,STP,2000,YR2000,..,0.372267141684178
Sao Tome and Principe,STP,2001,YR2001,1899.1814624675,0.365791956679293
Sao Tome and Principe,STP,2002,YR2002,1945.92068013463,0.389079090502599
Sao Tome and Principe,STP,2003,YR2003,2094.05928622193,0.42858443568632
Sao Tome and Principe,STP,2004,YR2004,2170.79314683553,0.47242496686684
Sao Tome and Principe,STP,2005,YR2005,2328.15504182883,0.49480455220188
Sao Tome and Principe,STP,2006,YR2006,2549.00568969614,0.492985367325388
Sao Tome and Principe,STP,2007,YR2007,2647.40732323058,0.481615590685625
Sao Tome and Principe,STP,2008,YR2008,2797.73851665902,0.50860899749431
Sao Tome and Principe,STP,2009,YR2009,2841.31498045478,0.526587622383904
Sao Tome and Principe,STP,2010,YR2010,2852.88692099166,0.564407207721618
Sao Tome and Principe,STP,2011,YR2011,2908.02553525146,0.5401947926297
Sao Tome and Principe,STP,2012,YR2012,2681.7889446278,0.624986836839999
Sao Tome and Principe,STP,2013,YR2013,2923.41024997254,0.62604189784111
Sao Tome and Principe,STP,2014,YR2014,3199.92614625359,0.603553471698304
Sao Tome and Principe,STP,2015,YR2015,3130.3259525113,0.614546250074581
Sao Tome and Principe,STP,2016,YR2016,3267.60732903771,0.628933891082529
Sao Tome and Principe,STP,2017,YR2017,3373.26419416802,0.64604203118691
Sao Tome and Principe,STP,2018,YR2018,3549.16057749134,0.650598077068665
Sao Tome and Principe,STP,2019,YR2019,3629.70139121761,0.6533115252168
Sao Tome and Principe,STP,2020,YR2020,3703.82165246328,0.645350140184137
Sao Tome and Principe,STP,2021,YR2021,3864.79092933182,..
Sao Tome and Principe,STP,2022,YR2022,4061.80808115283,..
Saudi Arabia,SAU,1990,YR1990,32478.0217662726,10.7095181603127
Saudi Arabia,SAU,1991,YR1991,37109.4557691982,11.2838828898957
Saudi Arabia,SAU,1992,YR1992,38036.4585366559,11.6907359668082
Saudi Arabia,SAU,1993,YR1993,37190.872535259,11.3889582926273
Saudi Arabia,SAU,1994,YR1994,37113.6695434901,11.2350121366359
Saudi Arabia,SAU,1995,YR1995,36924.2440445053,10.8439859542586
Saudi Arabia,SAU,1996,YR1996,37555.288902975,11.2132540076702
Saudi Arabia,SAU,1997,YR1997,37601.552495512,11.0376436356881
Saudi Arabia,SAU,1998,YR1998,38104.0542881229,11.4249791672569
Saudi Arabia,SAU,1999,YR1999,36236.2315331293,11.4004938680588
Saudi Arabia,SAU,2000,YR2000,38164.9905698855,11.5863127738441
Saudi Arabia,SAU,2001,YR2001,37612.2861549663,11.5043474059887
Saudi Arabia,SAU,2002,YR2002,36239.6702551241,12.0340452579772
Saudi Arabia,SAU,2003,YR2003,40172.8174673503,12.3031481310381
Saudi Arabia,SAU,2004,YR2004,43572.4882173109,12.6739850141629
Saudi Arabia,SAU,2005,YR2005,46012.7616533981,12.9231002796827
Saudi Arabia,SAU,2006,YR2006,46862.7220218893,13.2149871153262
Saudi Arabia,SAU,2007,YR2007,47129.5306906618,13.4324426740113
Saudi Arabia,SAU,2008,YR2008,49106.0008212579,14.2037535472172
Saudi Arabia,SAU,2009,YR2009,46624.8097428374,14.2722088631653
Saudi Arabia,SAU,2010,YR2010,47999.0081439078,15.1683862693943
Saudi Arabia,SAU,2011,YR2011,53049.8729955594,15.3813984934801
Saudi Arabia,SAU,2012,YR2012,54696.2152997658,15.9780157664397
Saudi Arabia,SAU,2013,YR2013,53883.8788303274,15.9839190651263
Saudi Arabia,SAU,2014,YR2014,54356.170150637,16.8252361265938
Saudi Arabia,SAU,2015,YR2015,48173.8445061434,17.2577930743373
Saudi Arabia,SAU,2016,YR2016,45602.6039820703,16.795103103967
Saudi Arabia,SAU,2017,YR2017,47551.8595195922,16.0777919021258
Saudi Arabia,SAU,2018,YR2018,48861.18780002,15.0655004937014
Saudi Arabia,SAU,2019,YR2019,49018.9098990994,14.7030166496769
Saudi Arabia,SAU,2020,YR2020,47278.6930165072,14.2665853675408
Saudi Arabia,SAU,2021,YR2021,51607.0113635651,..
Saudi Arabia,SAU,2022,YR2022,59279.8900475083,..
Senegal,SEN,1990,YR1990,1549.98346183624,0.308691572625853
Senegal,SEN,1991,YR1991,1598.71503280136,0.301084986644166
Senegal,SEN,1992,YR1992,1610.9834886409,0.322063513839213
Senegal,SEN,1993,YR1993,1626.31934193496,0.305689551617503
Senegal,SEN,1994,YR1994,1616.77567044406,0.309635372330535
Senegal,SEN,1995,YR1995,1697.44973308663,0.319854283970414
Senegal,SEN,1996,YR1996,1721.42184627132,0.331014359485009
Senegal,SEN,1997,YR1997,1762.9500572765,0.355188217163954
Senegal,SEN,1998,YR1998,1845.14471619857,0.388424110670315
Senegal,SEN,1999,YR1999,1943.17985014036,0.41785865453881
Senegal,SEN,2000,YR2000,2016.43092138578,0.418753072739914
Senegal,SEN,2001,YR2001,2100.15890018946,0.448318363393458
Senegal,SEN,2002,YR2002,2083.42887026038,0.449820498087114
Senegal,SEN,2003,YR2003,2188.88004094127,0.42995814654918
Senegal,SEN,2004,YR2004,2293.92403767414,0.503818644729528
Senegal,SEN,2005,YR2005,2405.90761414591,0.516326824254694
Senegal,SEN,2006,YR2006,2472.75636947564,0.494469381190578
Senegal,SEN,2007,YR2007,2543.52475589763,0.536334335852473
Senegal,SEN,2008,YR2008,2618.32707505305,0.542081907505722
Senegal,SEN,2009,YR2009,2636.11531052809,0.546632566433421
Senegal,SEN,2010,YR2010,2684.49406288069,0.560744784507668
Senegal,SEN,2011,YR2011,2702.26106241094,0.588029711367301
Senegal,SEN,2012,YR2012,2774.64702355756,0.563383773056991
Senegal,SEN,2013,YR2013,2780.11368438905,0.589383332771876
Senegal,SEN,2014,YR2014,2872.11981088677,0.613587044752342
Senegal,SEN,2015,YR2015,3017.35057563407,0.64679457579979
Senegal,SEN,2016,YR2016,3126.43188474113,0.686906342711816
Senegal,SEN,2017,YR2017,3259.19257987366,0.646584895307648
Senegal,SEN,2018,YR2018,3449.84793045624,0.65339707602786
Senegal,SEN,2019,YR2019,3575.97469091967,0.768574983933597
Senegal,SEN,2020,YR2020,3574.0169278246,0.649800561203009
Senegal,SEN,2021,YR2021,3874.94515793917,..
Senegal,SEN,2022,YR2022,4210.35927863676,..
Serbia,SRB,1990,YR1990,..,8.16062483522278
Serbia,SRB,1991,YR1991,..,6.87268320914799
Serbia,SRB,1992,YR1992,..,6.38967967248481
Serbia,SRB,1993,YR1993,..,5.60967370180199
Serbia,SRB,1994,YR1994,..,5.12217829429402
Serbia,SRB,1995,YR1995,4826.39488621041,5.94277749881088
Serbia,SRB,1996,YR1996,5227.81460739145,6.91356316539933
Serbia,SRB,1997,YR1997,5717.23120488605,7.53720693250748
Serbia,SRB,1998,YR1998,5997.4389169689,7.5694543090445
Serbia,SRB,1999,YR1999,5528.76003319407,5.40736493987521
Serbia,SRB,2000,YR2000,6019.91488840144,5.851965835527
Serbia,SRB,2001,YR2001,6483.01211421131,6.15875426621388
Serbia,SRB,2002,YR2002,7224.61832047595,6.64204013541213
Serbia,SRB,2003,YR2003,7646.13465451535,7.1122722790218
Serbia,SRB,2004,YR2004,8487.6452061593,7.70482250339903
Serbia,SRB,2005,YR2005,9181.68830136227,6.81180937077875
Serbia,SRB,2006,YR2006,10207.6947858461,7.15219678856123
Serbia,SRB,2007,YR2007,11237.4391203198,6.97189585046777
Serbia,SRB,2008,YR2008,12632.019405676,6.77882926529294
Serbia,SRB,2009,YR2009,12534.6087340958,6.4029553026053
Serbia,SRB,2010,YR2010,12798.0997504299,6.4601677913651
Serbia,SRB,2011,YR2011,13746.884823093,7.08176650609841
Serbia,SRB,2012,YR2012,13933.7222715261,6.36056538914641
Serbia,SRB,2013,YR2013,14628.9202506499,6.48682910923473
Serbia,SRB,2014,YR2014,14659.616880059,5.4666972205331
Serbia,SRB,2015,YR2015,14928.4631543444,6.39995050302429
Serbia,SRB,2016,YR2016,15857.9019126421,6.60709443405954
Serbia,SRB,2017,YR2017,16611.131776638,6.7431359528992
Serbia,SRB,2018,YR2018,17718.0497335391,6.61535438641515
Serbia,SRB,2019,YR2019,19404.8329710723,6.62757991630233
Serbia,SRB,2020,YR2020,19567.7567939697,6.71451717217514
Serbia,SRB,2021,YR2021,21476.5317473464,..
Serbia,SRB,2022,YR2022,23914.1741899681,..
Seychelles,SYC,1990,YR1990,8956.92487010661,2.20409455162789
Seychelles,SYC,1991,YR1991,9389.53573161133,2.48725847896762
Seychelles,SYC,1992,YR1992,10245.2538246128,2.49000183711827
Seychelles,SYC,1993,YR1993,11022.0044949092,2.60612016110058
Seychelles,SYC,1994,YR1994,10694.1620040286,2.79495990836197
Seychelles,SYC,1995,YR1995,10811.2481757438,2.70769149049187
Seychelles,SYC,1996,YR1996,11933.5139608723,3.12365049661724
Seychelles,SYC,1997,YR1997,13460.6371358499,3.59420064925827
Seychelles,SYC,1998,YR1998,13677.8832977881,3.73132435380362
Seychelles,SYC,1999,YR1999,13855.4568045194,3.83410023628902
Seychelles,SYC,2000,YR2000,14640.7329056204,3.62007124280485
Seychelles,SYC,2001,YR2001,14617.7829195666,3.98635501588631
Seychelles,SYC,2002,YR2002,14573.2174497785,4.20792374855177
Seychelles,SYC,2003,YR2003,14145.1100851746,4.13621483190587
Seychelles,SYC,2004,YR2004,14163.1532773748,4.64625644134586
Seychelles,SYC,2005,YR2005,15849.1811897426,4.60909025079051
Seychelles,SYC,2006,YR2006,17506.9501465182,4.59810874704492
Seychelles,SYC,2007,YR2007,19476.320219756,4.7569767031623
Seychelles,SYC,2008,YR2008,18881.7601137024,4.80242881457289
Seychelles,SYC,2009,YR2009,18459.0333877527,5.13528374075007
Seychelles,SYC,2010,YR2010,18984.8794454097,4.94263116854183
Seychelles,SYC,2011,YR2011,21787.5204526151,4.66829061881726
Seychelles,SYC,2012,YR2012,22183.4793109694,4.79825147503482
Seychelles,SYC,2013,YR2013,22315.9228086344,4.58259680485608
Seychelles,SYC,2014,YR2014,24682.8396373181,4.99896014623628
Seychelles,SYC,2015,YR2015,24310.6721012349,5.35008938224558
Seychelles,SYC,2016,YR2016,26261.8376320923,5.97399579623351
Seychelles,SYC,2017,YR2017,27336.608367394,5.95452980395021
Seychelles,SYC,2018,YR2018,28755.7099771637,6.22455096008764
Seychelles,SYC,2019,YR2019,30427.7587726036,6.09782330345711
Seychelles,SYC,2020,YR2020,28200.7682748915,6.08051837257013
Seychelles,SYC,2021,YR2021,30817.79243738,..
Seychelles,SYC,2022,YR2022,29771.7466102443,..
Sierra Leone,SLE,1990,YR1990,764.529679447361,0.0735194160616342
Sierra Leone,SLE,1991,YR1991,799.221202379744,0.0781833684355264
Sierra Leone,SLE,1992,YR1992,673.805908203506,0.0756701164180673
Sierra Leone,SLE,1993,YR1993,700.21539917114,0.0762392249532031
Sierra Leone,SLE,1994,YR1994,698.110217779604,0.081229158231851
Sierra Leone,SLE,1995,YR1995,654.336232472232,0.0546234646400945
Sierra Leone,SLE,1996,YR1996,674.381440503022,0.0714684970453401
Sierra Leone,SLE,1997,YR1997,637.241717401054,0.0520314513324319
Sierra Leone,SLE,1998,YR1998,649.291864447528,0.0556632340631127
Sierra Leone,SLE,1999,YR1999,641.77940394665,0.0440656112818691
Sierra Leone,SLE,2000,YR2000,683.350087289854,0.0727083613742993
Sierra Leone,SLE,2001,YR2001,617.621258758514,0.0911038200603818
Sierra Leone,SLE,2002,YR2002,749.921915398865,0.0968072102695019
Sierra Leone,SLE,2003,YR2003,804.263300888307,0.102861066357535
Sierra Leone,SLE,2004,YR2004,850.36818063372,0.0962530874271167
Sierra Leone,SLE,2005,YR2005,891.059854383277,0.0785630406377665
Sierra Leone,SLE,2006,YR2006,937.049915554938,0.101656277851772
Sierra Leone,SLE,2007,YR2007,1016.49993775175,0.0847257433412755
Sierra Leone,SLE,2008,YR2008,1065.10658984016,0.0852753141592485
Sierra Leone,SLE,2009,YR2009,1076.47129001141,0.08271774271619
Sierra Leone,SLE,2010,YR2010,1129.79803563861,0.0870322019147085
Sierra Leone,SLE,2011,YR2011,1190.09846112391,0.111139929087614
Sierra Leone,SLE,2012,YR2012,1385.22736682137,0.125902488986294
Sierra Leone,SLE,2013,YR2013,1721.25737761518,0.148000124625638
Sierra Leone,SLE,2014,YR2014,1756.72833562258,0.159312379983553
Sierra Leone,SLE,2015,YR2015,1567.9820542342,0.148261607024579
Sierra Leone,SLE,2016,YR2016,1641.30196758057,0.156233465747467
Sierra Leone,SLE,2017,YR2017,1593.51532239987,0.145879585519628
Sierra Leone,SLE,2018,YR2018,1649.0363421828,0.132764621949018
Sierra Leone,SLE,2019,YR2019,1726.06948716063,0.129094346244259
Sierra Leone,SLE,2020,YR2020,1675.21257099058,0.127277607278142
Sierra Leone,SLE,2021,YR2021,1781.93034315783,..
Sierra Leone,SLE,2022,YR2022,1930.90072713085,..
Singapore,SGP,1990,YR1990,23812.9760978234,9.50730063548281
Singapore,SGP,1991,YR1991,25528.0135110466,9.72060388831811
